date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:21:20	45/45	---MCZ	200	added ('OK')	text/plain	etag:W/%2219-535f97c887600%22	https://promo-theme.com/robots.txt		(from )
16:21:20	79744/79744	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jan%202022%2010:51:04%20GMT	https://promo-theme.com/mato/	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/index.html	(from )
16:21:21	51338/51338	---MCZ	200	added ('OK')	text/css	etag:W/%22603dea99-c88a%22	https://promo-theme.com/mato/wp-includes/css/dist/block-library/style.min.css?ver=5.6.6	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/wp-includes/css/dist/block-library/style.min3f90.css	(from https://promo-theme.com/mato/)
16:21:22	3277/3277	---MCZ	200	added ('OK')	text/css	etag:W/%2260efad01-ccd%22	https://promo-theme.com/mato/wp-content/plugins/woocommerce/packages/woocommerce-blocks/build/vendors-style.css?ver=4.0.0	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/wp-content/plugins/woocommerce/packages/woocommerce-blocks/build/vendors-stylecce7.css	(from https://promo-theme.com/mato/)
16:21:22	48896/48896	---MC-	200	added ('OK')	application/rss+xml	etag:%22c91075a2d4b0bf1cd6bc2483f45724d5%22	https://promo-theme.com/mato/feed/	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/feed/index.html	(from https://promo-theme.com/mato/)
16:21:22	1853/1853	---MC-	200	added ('OK')	application/rss+xml	etag:%2268fb3152877602373447c079826ad4e1%22	https://promo-theme.com/mato/comments/feed/	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/comments/feed/index.html	(from https://promo-theme.com/mato/)
16:21:23	169320/169320	---MCZ	200	added ('OK')	text/css	etag:W/%2260efad01-29568%22	https://promo-theme.com/mato/wp-content/plugins/woocommerce/packages/woocommerce-blocks/build/style.css?ver=4.0.0	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/wp-content/plugins/woocommerce/packages/woocommerce-blocks/build/stylecce7.css	(from https://promo-theme.com/mato/)
16:21:23	2630/2630	---MCZ	200	added ('OK')	text/css	etag:W/%22603deac9-a46%22	https://promo-theme.com/mato/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=5.4	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/wp-content/plugins/contact-form-7/includes/css/styles91d5.css	(from https://promo-theme.com/mato/)
16:21:23	3109/3109	---MCZ	200	added ('OK')	text/css	etag:W/%22603deacb-c25%22	https://promo-theme.com/mato/wp-content/plugins/cookie-law-info/public/css/cookie-law-info-public.css?ver=2.0.0	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/wp-content/plugins/cookie-law-info/public/css/cookie-law-info-public001e.css	(from https://promo-theme.com/mato/)
16:21:23	28367/28367	---MCZ	200	added ('OK')	text/css	etag:W/%22603deacb-6ecf%22	https://promo-theme.com/mato/wp-content/plugins/cookie-law-info/public/css/cookie-law-info-gdpr.css?ver=2.0.0	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/wp-content/plugins/cookie-law-info/public/css/cookie-law-info-gdpr001e.css	(from https://promo-theme.com/mato/)
16:21:24	44918/44918	---MCZ	200	added ('OK')	text/css	etag:W/%225cb18754-af76%22	https://promo-theme.com/mato/wp-content/themes/mato/css/iconfont.css?ver=5.6.6	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/wp-content/themes/mato/css/iconfont3f90.css	(from https://promo-theme.com/mato/)
16:21:24	55273/55273	---MCZ	200	added ('OK')	text/css	etag:W/%225caad676-d7e9%22	https://promo-theme.com/mato/wp-content/themes/mato/css/fontawesome.min.css?ver=5.6.6	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/wp-content/themes/mato/css/fontawesome.min3f90.css	(from https://promo-theme.com/mato/)
16:21:25	485416/485416	---MCZ	200	added ('OK')	text/css	etag:W/%22603deae0-76828%22	https://promo-theme.com/mato/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.6.0	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/wp-content/plugins/js_composer/assets/css/js_composer.min31dc.css	(from https://promo-theme.com/mato/)
16:21:25	431/431	---MCZ	200	added ('OK')	text/css	etag:W/%225dbc0846-1af%22	https://promo-theme.com/mato/wp-content/themes/mato/style.css?ver=5.6.6	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/wp-content/themes/mato/style3f90.css	(from https://promo-theme.com/mato/)
16:21:25	185491/185491	---MCZ	200	added ('OK')	text/css	etag:W/%225e2029f4-2d493%22	https://promo-theme.com/mato/wp-content/themes/mato/css/main.css?ver=5.6.6	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/wp-content/themes/mato/css/main3f90.css	(from https://promo-theme.com/mato/)
16:21:25	104238/104238	---MCZ	200	added ('OK')	text/css	etag:W/%225ce3d992-1972e%22	https://promo-theme.com/mato/wp-content/themes/mato/css/woocommerce.css?ver=5.6.6	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/wp-content/themes/mato/css/woocommerce3f90.css	(from https://promo-theme.com/mato/)
16:21:26	14703/14703	---MCZ	200	added ('OK')	text/css	etag:W/%225ca74d34-396f%22	https://promo-theme.com/mato/wp-content/themes/mato/css/woocommerce-layout.css?ver=5.6.6	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/wp-content/themes/mato/css/woocommerce-layout3f90.css	(from https://promo-theme.com/mato/)
16:21:26	83/83	---MCZ	200	added ('OK')	text/css	etag:W/%225cab2306-53%22	https://promo-theme.com/mato/wp-content/themes/mato/css/woocommerce-smallscreen.css?ver=5.6.6	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/wp-content/themes/mato/css/woocommerce-smallscreen3f90.css	(from https://promo-theme.com/mato/)
16:21:26	4144/4144	---MCZ	200	added ('OK')	text/css	etag:W/%225ca59ace-1030%22	https://promo-theme.com/mato/wp-content/themes/mato/css/select2.css?ver=5.6.6	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/wp-content/themes/mato/css/select23f90.css	(from https://promo-theme.com/mato/)
16:21:26	16736/16736	---MCZ	200	added ('OK')	text/css	etag:W/%22603dee33-4160%22	https://promo-theme.com/mato/wp-content/plugins/pt-mato-addons/assets/css/photoswipe.css	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/wp-content/plugins/pt-mato-addons/assets/css/photoswipe.css	(from https://promo-theme.com/mato/)
16:21:27	104988/104988	---MCZ	200	added ('OK')	text/css	etag:W/%22603dee33-19a1c%22	https://promo-theme.com/mato/wp-content/plugins/pt-mato-addons/assets/css/pt-addons.css?ver=5.6.6	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/wp-content/plugins/pt-mato-addons/assets/css/pt-addons3f90.css	(from https://promo-theme.com/mato/)
16:21:30	97163/97163	---M-Z	200	added ('OK')	application/javascript	etag:W/%22611feac9-17b8b%22	https://code.jquery.com/jquery-1.12.4.min.js?ver=1.12.4	C:/Users/INS/Desktop/jnff_new1/code.jquery.com/jquery-1.12.4.minb8ff.js	(from https://promo-theme.com/mato/)
16:21:30	10056/10056	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03ec2-2748%22	https://cdnjs.cloudflare.com/ajax/libs/jquery-migrate/1.4.1/jquery-migrate.min.js?ver=1.4.1	C:/Users/INS/Desktop/jnff_new1/cdnjs.cloudflare.com/ajax/libs/jquery-migrate/1.4.1/jquery-migrate.min330a.js	(from https://promo-theme.com/mato/)
16:21:31	34975/34975	---MCZ	200	added ('OK')	application/javascript	etag:W/%22603deacb-889f%22	https://promo-theme.com/mato/wp-content/plugins/cookie-law-info/public/js/cookie-law-info-public.js?ver=2.0.0	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/wp-content/plugins/cookie-law-info/public/js/cookie-law-info-public001e.js	(from https://promo-theme.com/mato/)
16:21:31	9475/9475	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260efad01-2503%22	https://promo-theme.com/mato/wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.min.js?ver=2.70	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.min44fd.js	(from https://promo-theme.com/mato/)
16:21:31	3037/3037	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260efad01-bdd%22	https://promo-theme.com/mato/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart.min.js?ver=5.0.1	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart.min972f.js	(from https://promo-theme.com/mato/)
16:21:31	992/992	---MCZ	200	added ('OK')	application/javascript	etag:W/%22603deae0-3e0%22	https://promo-theme.com/mato/wp-content/plugins/js_composer/assets/js/vendors/woocommerce-add-to-cart.js?ver=6.6.0	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/wp-content/plugins/js_composer/assets/js/vendors/woocommerce-add-to-cart31dc.js	(from https://promo-theme.com/mato/)
16:21:32	954/954	---MCZ	200	added ('OK')	application/javascript	etag:W/%22603dee33-3ba%22	https://promo-theme.com/mato/wp-content/plugins/pt-mato-addons/assets/js/zilla-likes.js?ver=5.6.6	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/wp-content/plugins/pt-mato-addons/assets/js/zilla-likes3f90.js	(from https://promo-theme.com/mato/)
16:21:32	36018/36018	---M-Z	200	added ('OK')	application/json	date:Tue,%2004%20Jan%202022%2010:51:16%20GMT	https://promo-theme.com/mato/wp-json/wp/v2/pages/551	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/wp-json/wp/v2/pages/551.json	(from https://promo-theme.com/mato/)
16:21:33	834/834	---M-Z	200	added ('OK')	text/xml	date:Tue,%2004%20Jan%202022%2010:51:16%20GMT	https://promo-theme.com/mato/xmlrpc.php?rsd	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/xmlrpc0db0.php	(from https://promo-theme.com/mato/)
16:21:33	894576/894576	---MCZ	200	added ('OK')	application/json	date:Tue,%2004%20Jan%202022%2010:51:16%20GMT	https://promo-theme.com/mato/wp-json/	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/wp-json/index.html	(from https://promo-theme.com/mato/)
16:21:33	1045/1045	---M-Z	200	added ('OK')	text/xml	etag:%22415-4ed4785da9bc0-gzip%22	https://promo-theme.com/mato/wp-includes/wlwmanifest.xml	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/wp-includes/wlwmanifest.xml	(from https://promo-theme.com/mato/)
16:21:34	2237/2237	---M-Z	200	added ('OK')	application/json	date:Tue,%2004%20Jan%202022%2010:51:18%20GMT	https://promo-theme.com/mato/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpromo-theme.com%2Fmato%2F	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/wp-json/oembed/1.0/embedb58c.json	(from https://promo-theme.com/mato/)
16:21:35	2652/2652	---M-Z	200	added ('OK')	text/xml	date:Tue,%2004%20Jan%202022%2010:51:18%20GMT	https://promo-theme.com/mato/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpromo-theme.com%2Fmato%2F&format=xml	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/wp-json/oembed/1.0/embedb3a2	(from https://promo-theme.com/mato/)
16:21:35	2619/2619	---M--	200	added ('OK')	image/jpeg	etag:%225ce3b97e-a3b%22	https://promo-theme.com/mato/wp-content/uploads/2019/04/cropped-favicon-100x100.jpg	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/wp-content/uploads/2019/04/cropped-favicon-100x100.jpg	(from https://promo-theme.com/mato/)
16:21:35	8894/8894	---M--	200	added ('OK')	image/jpeg	etag:%225ce3b97e-22be%22	https://promo-theme.com/mato/wp-content/uploads/2019/04/cropped-favicon-300x300.jpg	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/wp-content/uploads/2019/04/cropped-favicon-300x300.jpg	(from https://promo-theme.com/mato/)
16:21:36	616/616	---M--	200	added ('OK')	image/png	etag:%225ce3b8c9-268%22	https://promo-theme.com/mato/wp-content/uploads/2019/04/logo-light.png	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/wp-content/uploads/2019/04/logo-light.png	(from https://promo-theme.com/mato/)
16:21:36	616/616	---M--	200	added ('OK')	image/png	etag:%225ce3b8c9-268%22	https://promo-theme.com/mato/wp-content/uploads/2019/04/logo-dark.png	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/wp-content/uploads/2019/04/logo-dark.png	(from https://promo-theme.com/mato/)
16:21:37	37940/37940	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2004%20Jan%202022%2010:51:20%20GMT	https://promo-theme.com/mato/404.php	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/404.php	(from https://promo-theme.com/mato/)
16:22:00	55850/55850	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jan%202022%2010:51:21%20GMT	https://promo-theme.com/mato/cinema/	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/cinema/index.html	(from https://promo-theme.com/mato/)
16:22:00	55916/55916	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jan%202022%2010:51:21%20GMT	https://promo-theme.com/mato/horizontal-splitscreen-portfolio/	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/horizontal-splitscreen-portfolio/index.html	(from https://promo-theme.com/mato/)
16:22:01	93656/93656	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jan%202022%2010:51:22%20GMT	https://promo-theme.com/mato/film-festival/	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/film-festival/index.html	(from https://promo-theme.com/mato/)
16:22:01	76999/76999	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jan%202022%2010:51:21%20GMT	https://promo-theme.com/mato/film-agency/	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/film-agency/index.html	(from https://promo-theme.com/mato/)
16:22:04	186779/186779	---M--	200	added ('OK')	image/jpeg	etag:%225ce3b8c9-2d99b%22	https://promo-theme.com/mato/wp-content/uploads/2019/04/bg7.jpg	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/wp-content/uploads/2019/04/bg7.jpg	(from https://promo-theme.com/mato/)
16:22:04	43518/43518	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jan%202022%2010:51:46%20GMT	https://promo-theme.com/mato/interactive-links/	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/interactive-links/index.html	(from https://promo-theme.com/mato/)
16:22:04	84319/84319	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jan%202022%2010:51:46%20GMT	https://promo-theme.com/mato/personal-filmmaker/	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/personal-filmmaker/index.html	(from https://promo-theme.com/mato/)
16:22:04	68506/68506	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jan%202022%2010:51:45%20GMT	https://promo-theme.com/mato/actor-director/	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/actor-director/index.html	(from https://promo-theme.com/mato/)
16:22:04	48031/48031	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jan%202022%2010:51:48%20GMT	https://promo-theme.com/mato/carousel-video-portfolio/	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/carousel-video-portfolio/index.html	(from https://promo-theme.com/mato/)
16:22:05	60507/60507	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jan%202022%2010:51:48%20GMT	https://promo-theme.com/mato/about-me/	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/about-me/index.html	(from https://promo-theme.com/mato/)
16:22:05	59445/59445	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jan%202022%2010:51:48%20GMT	https://promo-theme.com/mato/simple-portfolio/	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/simple-portfolio/index.html	(from https://promo-theme.com/mato/)
16:22:05	76563/76563	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jan%202022%2010:51:48%20GMT	https://promo-theme.com/mato/about-us/	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/about-us/index.html	(from https://promo-theme.com/mato/)
16:22:06	28976/28976	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jan%202022%2010:51:49%20GMT	https://promo-theme.com/mato/coming-soon/	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/coming-soon/index.html	(from https://promo-theme.com/mato/)
16:22:08	183634/183634	---M--	200	added ('OK')	image/jpeg	etag:%225ce3b8c9-2cd52%22	https://promo-theme.com/mato/wp-content/uploads/2019/04/bg9.jpg	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/wp-content/uploads/2019/04/bg9.jpg	(from https://promo-theme.com/mato/)
16:22:08	183835/183835	---M--	200	added ('OK')	image/jpeg	etag:%225ce3b8c9-2ce1b%22	https://promo-theme.com/mato/wp-content/uploads/2019/04/bg8.jpg	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/wp-content/uploads/2019/04/bg8.jpg	(from https://promo-theme.com/mato/)
16:22:08	60604/60604	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jan%202022%2010:51:50%20GMT	https://promo-theme.com/mato/services/	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/services/index.html	(from https://promo-theme.com/mato/)
16:22:09	49440/49440	---M--	200	added ('OK')	image/jpeg	etag:%225ce3b8c9-c120%22	https://promo-theme.com/mato/wp-content/uploads/2019/04/img23.jpg	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/wp-content/uploads/2019/04/img23.jpg	(from https://promo-theme.com/mato/)
16:22:09	55775/55775	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jan%202022%2010:51:52%20GMT	https://promo-theme.com/mato/gallery/carousel/style-2/	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/gallery/carousel/style-2/index.html	(from https://promo-theme.com/mato/)
16:22:09	59294/59294	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jan%202022%2010:51:52%20GMT	https://promo-theme.com/mato/gallery/carousel/style-1/	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/gallery/carousel/style-1/index.html	(from https://promo-theme.com/mato/)
16:22:11	829876/829876	---M--	200	added ('OK')	video/mp4	etag:%22ca9b4-58961c261156e%22	https://promo-theme.com/mato/wp-content/uploads/2019/05/video1.mp4	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/wp-content/uploads/2019/05/video1.mp4	(from https://promo-theme.com/mato/)
16:22:11	56165/56165	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jan%202022%2010:51:53%20GMT	https://promo-theme.com/mato/gallery/grid/style-1/	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/gallery/grid/style-1/index.html	(from https://promo-theme.com/mato/)
16:22:11	55133/55133	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jan%202022%2010:51:53%20GMT	https://promo-theme.com/mato/gallery/carousel/style-3/	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/gallery/carousel/style-3/index.html	(from https://promo-theme.com/mato/)
16:22:11	244680/244680	---M--	200	added ('OK')	image/jpeg	etag:%225ce3b8c9-3bbc8%22	https://promo-theme.com/mato/wp-content/uploads/2019/04/img24.jpg	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/wp-content/uploads/2019/04/img24.jpg	(from https://promo-theme.com/mato/)
16:22:11	58079/58079	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jan%202022%2010:51:55%20GMT	https://promo-theme.com/mato/gallery/grid/style-2/	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/gallery/grid/style-2/index.html	(from https://promo-theme.com/mato/)
16:22:12	56089/56089	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jan%202022%2010:51:55%20GMT	https://promo-theme.com/mato/gallery/grid/style-3/	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/gallery/grid/style-3/index.html	(from https://promo-theme.com/mato/)
16:22:12	55275/55275	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jan%202022%2010:51:55%20GMT	https://promo-theme.com/mato/gallery/grid/style-4/	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/gallery/grid/style-4/index.html	(from https://promo-theme.com/mato/)
16:22:12	81936/81936	---M--	200	added ('OK')	image/jpeg	etag:%225ce3b8c9-14010%22	https://promo-theme.com/mato/wp-content/uploads/2019/04/img11.jpg	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/wp-content/uploads/2019/04/img11.jpg	(from https://promo-theme.com/mato/)
16:22:12	58324/58324	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jan%202022%2010:51:56%20GMT	https://promo-theme.com/mato/gallery/grid-with-offsets/	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/gallery/grid-with-offsets/index.html	(from https://promo-theme.com/mato/)
16:22:13	61910/61910	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jan%202022%2010:51:56%20GMT	https://promo-theme.com/mato/gallery/masonry/style-1/	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/gallery/masonry/style-1/index.html	(from https://promo-theme.com/mato/)
16:22:13	78707/78707	---M--	200	added ('OK')	image/jpeg	etag:%225ce3b943-13373%22	https://promo-theme.com/mato/wp-content/uploads/2019/04/img1-769x1024.jpg	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/wp-content/uploads/2019/04/img1-769x1024.jpg	(from https://promo-theme.com/mato/)
16:22:13	65616/65616	---M--	200	added ('OK')	image/jpeg	etag:%225ce3b944-10050%22	https://promo-theme.com/mato/wp-content/uploads/2019/04/img2-682x1024.jpg	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/wp-content/uploads/2019/04/img2-682x1024.jpg	(from https://promo-theme.com/mato/)
16:22:13	63719/63719	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jan%202022%2010:51:56%20GMT	https://promo-theme.com/mato/gallery/masonry/style-2/	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/gallery/masonry/style-2/index.html	(from https://promo-theme.com/mato/)
16:22:13	61729/61729	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jan%202022%2010:51:57%20GMT	https://promo-theme.com/mato/gallery/masonry/style-3/	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/gallery/masonry/style-3/index.html	(from https://promo-theme.com/mato/)
16:22:14	60361/60361	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jan%202022%2010:51:57%20GMT	https://promo-theme.com/mato/gallery/masonry/style-4/	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/gallery/masonry/style-4/index.html	(from https://promo-theme.com/mato/)
16:22:14	45158/45158	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jan%202022%2010:51:57%20GMT	https://promo-theme.com/mato/project/reckoner/	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/project/reckoner/index.html	(from https://promo-theme.com/mato/)
16:22:14	48155/48155	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jan%202022%2010:51:58%20GMT	https://promo-theme.com/mato/project/the-bridge/	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/project/the-bridge/index.html	(from https://promo-theme.com/mato/)
16:22:15	124992/124992	---M--	200	added ('OK')	image/jpeg	etag:%225ce3b945-1e840%22	https://promo-theme.com/mato/wp-content/uploads/2019/04/img3-682x1024.jpg	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/wp-content/uploads/2019/04/img3-682x1024.jpg	(from https://promo-theme.com/mato/)
16:22:15	48631/48631	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jan%202022%2010:51:58%20GMT	https://promo-theme.com/mato/project/the-last-men/	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/project/the-last-men/index.html	(from https://promo-theme.com/mato/)
16:22:15	48579/48579	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jan%202022%2010:51:58%20GMT	https://promo-theme.com/mato/project/skyfall/	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/project/skyfall/index.html	(from https://promo-theme.com/mato/)
16:22:16	114553/114553	---M--	200	added ('OK')	image/jpeg	etag:%225ce3b947-1bf79%22	https://promo-theme.com/mato/wp-content/uploads/2019/04/img4-822x1024.jpg	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/wp-content/uploads/2019/04/img4-822x1024.jpg	(from https://promo-theme.com/mato/)
16:22:17	130239/130239	---M--	200	added ('OK')	image/jpeg	etag:%225ce3b948-1fcbf%22	https://promo-theme.com/mato/wp-content/uploads/2019/04/img5-770x1024.jpg	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/wp-content/uploads/2019/04/img5-770x1024.jpg	(from https://promo-theme.com/mato/)
16:22:17	47471/47471	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jan%202022%2010:51:59%20GMT	https://promo-theme.com/mato/project/wasteland/	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/project/wasteland/index.html	(from https://promo-theme.com/mato/)
16:22:17	59836/59836	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jan%202022%2010:51:59%20GMT	https://promo-theme.com/mato/blog-grid/	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/blog-grid/index.html	(from https://promo-theme.com/mato/)
16:22:17	62915/62915	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jan%202022%2010:52:00%20GMT	https://promo-theme.com/mato/blog-horizontal/	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/blog-horizontal/index.html	(from https://promo-theme.com/mato/)
16:22:18	61310/61310	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jan%202022%2010:52:01%20GMT	https://promo-theme.com/mato/blog-masonry/	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/blog-masonry/index.html	(from https://promo-theme.com/mato/)
16:22:18	64307/64307	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jan%202022%2010:52:01%20GMT	https://promo-theme.com/mato/blog-sidebar/	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/blog-sidebar/index.html	(from https://promo-theme.com/mato/)
16:22:19	92330/92330	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jan%202022%2010:52:02%20GMT	https://promo-theme.com/mato/cart/	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/cart/index.html	(from https://promo-theme.com/mato/)
16:22:19	142066/142066	---M--	200	added ('OK')	image/jpeg	etag:%225ce3b949-22af2%22	https://promo-theme.com/mato/wp-content/uploads/2019/04/img6-1024x732.jpg	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/wp-content/uploads/2019/04/img6-1024x732.jpg	(from https://promo-theme.com/mato/)
16:22:20	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2004%20Jan%202022%2010:52:02%20GMT	https://promo-theme.com/mato/checkout/	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/checkout/index.html	(from https://promo-theme.com/mato/)
16:22:20	43883/43883	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jan%202022%2010:52:03%20GMT	https://promo-theme.com/mato/my-account/	C:/Users/INS/Desktop/jnff_new1/promo-theme.com/mato/my-account/index.html	(from https://promo-theme.com/mato/)
